,hand,flowers,score,wind,dir,flowernum,pairs,pongs,kongs,halfchi,suites missing
59264,"['tong1', 'tong4', 'tong9', 'tiao2', 'tiao2', 'tiao3', 'tiao7', 'wan2', 'wan8', 'dong', 'xi', 'bei', 'hz']","['flower1', 'flower2']",5,1,4,2,1,0,0,2,0
59265,"['tong6', 'tong7', 'tong8', 'tong9', 'tiao2', 'tiao4', 'tiao7', 'wan3', 'wan3', 'wan8', 'hz', 'hz', 'bb']",['flower3'],9,2,4,1,2,0,0,4,0
59266,"['tong1', 'tong2', 'tong3', 'tong6', 'tiao2', 'tiao8', 'tiao9', 'wan4', 'nan', 'nan', 'xi', 'bei', 'hz']",[],7,2,4,0,1,0,0,3,0
59267,"['tong3', 'tong3', 'tong5', 'tong6', 'tong7', 'tong8', 'tiao8', 'tiao9', 'wan6', 'wan6', 'wan9', 'nan']","['flower1', 'flower2', 'flower4']",11,1,3,3,2,0,0,6,0
59268,"['tong1', 'tong1', 'tong4', 'tong5', 'tong5', 'tong7', 'tong9', 'tiao2', 'tiao4', 'tiao7', 'wan3', 'wan7', 'hz']","['flower1', 'flower3']",11,3,1,2,2,0,0,5,0
59269,"['tong3', 'tong5', 'tong5', 'tiao1', 'tiao5', 'tiao7', 'tiao8', 'wan1', 'wan8', 'nan', 'nan', 'bb', 'fc']",['flower1'],9,4,1,1,2,0,0,3,0
59270,"['tong1', 'tong2', 'tong7', 'tong8', 'tiao7', 'tiao7', 'wan6', 'wan9', 'dong', 'dong', 'bei', 'bb']","['flower1', 'flower2', 'flower3']",8,4,2,3,2,0,0,2,0
59271,"['tong2', 'tong4', 'tong5', 'tong9', 'tiao3', 'tiao4', 'wan5', 'wan8', 'wan9', 'dong', 'nan', 'hz', 'fc']",['flower4'],6,4,4,1,0,0,0,4,0
59272,"['tong3', 'tong4', 'tong5', 'tong5', 'tiao4', 'tiao5', 'tiao6', 'wan5', 'wan6', 'dong', 'nan', 'hz', 'hz']",[],11,3,4,0,2,0,0,5,0
59273,"['tong2', 'tong2', 'tong4', 'tong5', 'tong8', 'tiao1', 'tiao3', 'tiao7', 'wan2', 'dong', 'nan', 'nan', 'bei']",[],10,3,2,0,2,0,0,4,0
59274,"['tong1', 'tong6', 'tong8', 'tiao1', 'tiao5', 'tiao6', 'tiao8', 'wan1', 'wan3', 'wan6', 'dong', 'xi', 'fc']",['flower1'],5,4,1,1,0,0,0,4,0
59275,"['tong2', 'tong7', 'tong8', 'tiao3', 'tiao5', 'tiao6', 'tiao6', 'tiao8', 'wan6', 'xi', 'bb', 'bb', 'fc']",[],11,4,2,0,2,0,0,5,0
59276,"['tong4', 'tong5', 'tong6', 'tiao3', 'tiao4', 'tiao6', 'tiao6', 'wan4', 'wan5', 'wan6', 'wan7', 'wan8', 'wan9']","['flower1', 'flower3']",12,3,4,2,1,0,0,9,0
59277,"['tong2', 'tong6', 'tong8', 'wan2', 'wan7', 'wan8', 'dong', 'nan', 'xi', 'bei', 'hz', 'bb', 'fc']","['flower2', 'flower3']",7,1,2,2,0,0,0,2,1
59278,"['tong5', 'tong6', 'tong6', 'tong8', 'tong9', 'tiao1', 'tiao2', 'tiao3', 'tiao5', 'wan4', 'wan5', 'dong', 'xi']",['flower3'],10,4,1,1,1,0,0,8,0
59279,"['tong3', 'tong7', 'tong8', 'wan1', 'wan2', 'wan4', 'wan5', 'wan6', 'wan7', 'dong', 'nan', 'xi', 'xi']","['flower2', 'flower3']",14,3,4,2,1,0,0,6,1
59280,"['tong4', 'tong6', 'tong7', 'tiao2', 'tiao7', 'tiao8', 'wan1', 'wan5', 'wan6', 'wan7', 'wan9', 'hz', 'fc']",['flower4'],6,1,1,1,0,0,0,6,0
59281,"['tong4', 'tong4', 'tong8', 'tong9', 'tiao5', 'tiao7', 'tiao8', 'wan3', 'wan6', 'wan7', 'wan7', 'dong', 'hz']",['flower2'],8,3,4,1,2,0,0,4,0
59282,"['tong3', 'tong4', 'tiao2', 'tiao2', 'tiao3', 'tiao5', 'wan1', 'wan2', 'wan6', 'wan8', 'dong', 'dong', 'hz']",['flower3'],13,3,3,1,2,0,0,6,0
59283,"['tong3', 'tong4', 'tiao1', 'tiao2', 'tiao4', 'tiao6', 'wan2', 'wan3', 'wan4', 'wan7', 'dong', 'nan', 'xi']",[],7,3,4,0,0,0,0,6,0
59284,"['tong2', 'tong3', 'tong7', 'tong9', 'tiao3', 'tiao8', 'wan1', 'wan1', 'wan5', 'wan6', 'nan', 'bb', 'fc']",[],6,2,3,0,1,0,0,3,0
59285,"['tong4', 'tong7', 'tiao1', 'tiao7', 'tiao8', 'tiao8', 'wan4', 'wan8', 'wan9', 'dong', 'bei', 'hz', 'fc']",[],5,1,2,0,1,0,0,2,0
59286,"['tong1', 'tong4', 'tong5', 'tiao2', 'tiao3', 'tiao3', 'tiao4', 'tiao5', 'wan2', 'wan3', 'wan6', 'bb', 'fc']","['flower1', 'flower2']",8,3,3,2,1,0,0,6,0
59287,"['tong6', 'tong7', 'tong8', 'tiao1', 'tiao1', 'tiao4', 'tiao8', 'wan3', 'wan6', 'wan6', 'wan8', 'dong', 'bei']",['flower4'],8,2,1,1,2,0,0,4,0
59288,"['tong3', 'tong5', 'tong5', 'tong9', 'tiao4', 'tiao8', 'wan4', 'wan8', 'wan9', 'dong', 'nan', 'bei', 'bb']",[],5,1,4,0,1,0,0,2,0
59289,"['tong3', 'tong4', 'tong5', 'tong7', 'tiao1', 'tiao2', 'tiao3', 'wan1', 'wan6', 'wan8', 'dong', 'xi', 'bei']",[],7,2,2,0,0,0,0,6,0
59290,"['tong2', 'tong4', 'tiao2', 'tiao5', 'tiao9', 'wan4', 'wan4', 'wan7', 'dong', 'nan', 'nan', 'hz', 'fc']",[],7,1,2,0,2,0,0,1,0
59291,"['tong4', 'tong5', 'tong8', 'tiao1', 'tiao3', 'tiao4', 'tiao4', 'tiao8', 'tiao9', 'tiao9', 'wan1', 'xi', 'hz']",[],9,1,1,0,2,0,0,4,0
59292,"['tong1', 'tong1', 'tiao1', 'tiao3', 'tiao5', 'wan2', 'wan6', 'wan7', 'xi', 'xi', 'hz', 'fc', 'fc']","['flower3', 'flower4']",11,1,2,2,3,0,0,3,0
59293,"['tong3', 'tong3', 'tong6', 'tiao3', 'tiao6', 'wan1', 'wan2', 'wan2', 'wan2', 'wan9', 'wan9', 'bb', 'fc']",[],11,1,3,0,3,1,0,1,0
59294,"['tong2', 'tong3', 'tong4', 'tong6', 'tong7', 'tong9', 'tong9', 'tiao3', 'tiao4', 'tiao7', 'wan8', 'wan8', 'dong']",['flower1'],10,3,3,1,2,0,0,6,0
59295,"['tong8', 'tiao1', 'tiao3', 'tiao5', 'tiao8', 'wan4', 'wan5', 'wan6', 'wan9', 'bei', 'bb', 'bb', 'fc']",[],8,1,1,0,1,0,0,4,0
59296,"['tong5', 'tong7', 'tong9', 'tiao2', 'tiao2', 'tiao3', 'tiao5', 'tiao7', 'tiao9', 'wan4', 'wan5', 'dong', 'bei']","['flower2', 'flower3']",11,2,1,2,1,0,0,8,0
59297,"['tong2', 'tong5', 'tong5', 'tong7', 'tong8', 'tiao1', 'tiao3', 'tiao4', 'tiao4', 'wan3', 'wan5', 'wan8', 'dong']","['flower2', 'flower4']",11,2,1,2,2,0,0,6,0
59298,"['tong4', 'tong6', 'tong6', 'tong6', 'tong7', 'tiao5', 'tiao9', 'wan1', 'wan3', 'wan8', 'wan8', 'bei', 'hz']",['flower4'],13,4,2,1,2,1,0,5,0
59299,"['tong3', 'tong7', 'tiao1', 'tiao3', 'wan1', 'wan1', 'wan2', 'wan3', 'wan5', 'wan7', 'dong', 'nan', 'hz']",[],9,2,4,0,1,0,0,6,0
59300,"['tong2', 'tong6', 'tiao3', 'tiao3', 'tiao4', 'tiao7', 'tiao8', 'tiao9', 'wan3', 'wan5', 'wan6', 'bei', 'bb']",['flower1'],9,4,1,1,1,0,0,6,0
59301,"['tong5', 'tong9', 'tiao7', 'tiao7', 'tiao8', 'wan4', 'wan5', 'wan7', 'wan7', 'wan8', 'xi', 'bb']","['flower1', 'flower1', 'flower3']",12,1,1,3,2,0,0,6,0
59302,"['tong3', 'tong6', 'tong8', 'tiao3', 'wan5', 'wan6', 'wan7', 'dong', 'dong', 'xi', 'hz', 'bb', 'bb']",[],10,1,1,0,2,0,0,3,0
59303,"['tong7', 'tiao1', 'tiao2', 'tiao6', 'tiao9', 'tiao9', 'tiao9', 'wan3', 'wan3', 'wan3', 'wan6', 'nan', 'fc']",[],12,2,2,0,2,2,0,1,0
59304,"['tong3', 'tong4', 'tong7', 'tong7', 'tong8', 'tiao1', 'tiao4', 'tiao6', 'tiao7', 'wan5', 'wan6', 'xi', 'bei']",[],9,3,4,0,1,0,0,6,0
59305,"['tong2', 'tong8', 'tong8', 'tiao1', 'tiao3', 'tiao4', 'tiao6', 'wan4', 'wan4', 'wan8', 'wan9', 'xi', 'bb']","['flower3', 'flower3']",9,3,1,2,2,0,0,4,0
59306,"['tong3', 'tong6', 'tong7', 'tong8', 'tong8', 'tiao1', 'tiao2', 'tiao2', 'tiao5', 'tiao8', 'wan7', 'xi', 'xi']",[],11,1,4,0,3,0,0,3,0
59307,"['tong1', 'tong1', 'tong8', 'tiao1', 'tiao3', 'tiao5', 'tiao8', 'tiao8', 'wan2', 'wan2', 'wan3', 'wan3', 'wan6']","['flower3', 'flower4']",12,2,1,2,4,0,0,4,0
59308,"['tong8', 'tong9', 'tiao1', 'tiao1', 'tiao5', 'tiao6', 'tiao7', 'tiao8', 'wan4', 'wan6', 'bei', 'hz', 'bb']",[],8,4,4,0,1,0,0,5,0
59309,"['tong1', 'tong1', 'tong9', 'tiao1', 'tiao3', 'tiao6', 'tiao8', 'tiao9', 'wan4', 'wan5', 'dong', 'nan']","['flower1', 'flower2']",8,1,2,2,1,0,0,4,0
59310,"['tong5', 'tong8', 'tong9', 'tiao3', 'tiao5', 'tiao6', 'tiao7', 'tiao7', 'wan3', 'wan4', 'wan5', 'bb', 'fc']",[],9,4,1,0,1,0,0,6,0
59311,"['tong1', 'tong2', 'tong2', 'tong4', 'tong6', 'tiao4', 'tiao7', 'tiao8', 'wan2', 'wan6', 'wan7', 'dong', 'xi']","['flower1', 'flower3', 'flower3']",10,3,3,3,1,0,0,6,0
59312,"['tong5', 'tong8', 'tong9', 'tong9', 'tiao2', 'tiao5', 'tiao7', 'wan2', 'wan5', 'wan5', 'wan9', 'dong', 'fc']",[],7,2,3,0,2,0,0,2,0
59313,"['tong8', 'tong9', 'tiao1', 'tiao3', 'tiao6', 'tiao7', 'wan1', 'wan7', 'dong', 'nan', 'xi', 'bei', 'bb']",['flower3'],3,4,1,1,0,0,0,3,0
59314,"['tong1', 'tong4', 'tiao2', 'tiao3', 'tiao3', 'tiao4', 'tiao5', 'tiao7', 'wan3', 'wan5', 'wan8', 'bb', 'fc']",['flower1'],9,4,1,1,1,0,0,6,0
59315,"['tong6', 'tiao2', 'tiao7', 'tiao7', 'tiao8', 'wan1', 'wan3', 'wan3', 'wan7', 'dong', 'xi', 'bei', 'fc']",['flower4'],7,3,2,1,2,0,0,3,0
59316,"['tong1', 'tong2', 'tong2', 'tong5', 'tong6', 'tiao1', 'tiao1', 'tiao5', 'tiao6', 'tiao7', 'tiao9', 'wan6', 'xi']","['flower1', 'flower3']",10,2,3,2,2,0,0,5,0
59317,"['tong3', 'tong4', 'tong4', 'tong9', 'tiao1', 'tiao2', 'tiao4', 'tiao5', 'tiao6', 'wan4', 'hz', 'bb', 'fc']",[],8,2,3,0,1,0,0,5,0
59318,"['tong3', 'tong6', 'tong9', 'tiao4', 'tiao4', 'tiao9', 'wan4', 'wan5', 'wan6', 'wan9', 'bb', 'bb', 'fc']",[],8,4,3,0,2,0,0,2,0
59319,"['tong4', 'tong9', 'tong9', 'tong9', 'tiao1', 'tiao1', 'tiao3', 'tiao3', 'tiao6', 'tiao6', 'wan8', 'wan9', 'bei']","['flower1', 'flower2']",14,3,3,2,4,1,0,3,0
59320,"['tong1', 'tong3', 'tong4', 'tong4', 'tong6', 'tong7', 'tiao3', 'tiao3', 'wan1', 'wan8', 'xi', 'xi', 'fc']",['flower2'],12,4,4,1,3,0,0,5,0
59321,"['tong2', 'tong2', 'tong2', 'tong4', 'tong8', 'tiao1', 'tiao2', 'tiao5', 'tiao5', 'tiao7', 'tiao8', 'wan4', 'bb']",[],15,3,3,0,2,1,0,7,0
59322,"['tong7', 'tong8', 'tong8', 'tiao1', 'tiao2', 'tiao4', 'tiao8', 'wan1', 'wan1', 'wan7', 'wan9', 'xi', 'fc']",['flower4'],8,3,1,1,2,0,0,4,0
59323,"['tong3', 'tong6', 'tong7', 'tong9', 'tiao2', 'tiao9', 'wan1', 'wan2', 'wan4', 'wan6', 'wan8', 'nan', 'xi']",[],7,2,3,0,0,0,0,6,0
59324,"['tong2', 'tong4', 'tong4', 'tiao4', 'tiao5', 'wan2', 'wan6', 'wan8', 'wan9', 'nan', 'hz', 'bb', 'fc']",[],7,3,2,0,1,0,0,4,0
59325,"['tong2', 'tong4', 'tiao1', 'tiao5', 'tiao8', 'wan2', 'wan3', 'wan4', 'wan9', 'nan', 'xi', 'bei', 'fc']",[],4,4,3,0,0,0,0,3,0
59326,"['tong1', 'tong5', 'tong6', 'tong7', 'tong9', 'tiao9', 'wan2', 'wan3', 'wan5', 'wan8', 'wan9', 'xi', 'hz']",['flower1'],6,3,2,1,0,0,0,6,0
59327,"['tong2', 'tong5', 'tong5', 'tiao2', 'tiao4', 'tiao7', 'tiao9', 'wan2', 'wan7', 'wan8', 'dong', 'nan', 'hz']","['flower3', 'flower3']",5,4,2,2,1,0,0,3,0
59328,"['tong3', 'tong7', 'tiao1', 'tiao1', 'tiao2', 'tiao3', 'tiao6', 'tiao8', 'tiao9', 'xi', 'hz', 'bb']","['flower2', 'flower2']",12,1,2,2,1,0,0,5,1
59329,"['tong1', 'tong5', 'tong9', 'tong9', 'tiao1', 'tiao2', 'tiao4', 'tiao9', 'wan1', 'wan2', 'wan3', 'wan5', 'wan8']","['flower1', 'flower1', 'flower3', 'flower4']",9,4,4,4,1,0,0,5,0
59330,"['tong2', 'tong5', 'tiao2', 'tiao5', 'tiao6', 'tiao6', 'wan2', 'wan7', 'wan7', 'dong', 'xi', 'hz', 'fc']",['flower2'],5,1,3,1,2,0,0,1,0
59331,"['tong1', 'tong2', 'tong3', 'tong5', 'tong5', 'tong6', 'tong6', 'tiao1', 'tiao3', 'wan4', 'wan7', 'wan9', 'wan9']",['flower2'],13,4,4,1,3,0,0,7,0
59332,"['tong1', 'tong1', 'tong2', 'tong2', 'tong4', 'tong5', 'tong8', 'tong9', 'tiao8', 'wan1', 'wan4', 'nan', 'bb']",[],11,1,4,0,2,0,0,6,0
59333,"['tong3', 'tong4', 'tong5', 'tong7', 'tong8', 'tong9', 'tiao2', 'tiao5', 'wan4', 'wan4', 'wan5', 'bei', 'bb']",[],10,3,3,0,1,0,0,7,0
59334,"['tong1', 'tong5', 'tong7', 'tong8', 'tong9', 'tiao4', 'tiao5', 'tiao5', 'tiao8', 'tiao8', 'wan8', 'nan', 'fc']",['flower1'],8,3,2,1,2,0,0,4,0
59335,"['tong2', 'tiao2', 'tiao3', 'tiao3', 'tiao6', 'tiao7', 'wan1', 'wan1', 'wan3', 'wan8', 'nan', 'bei', 'fc']",[],9,3,1,0,2,0,0,4,0
59336,"['tong2', 'tong6', 'tong8', 'tong9', 'tong9', 'tiao2', 'tiao8', 'wan2', 'wan4', 'xi', 'bei', 'fc', 'fc']",['flower3'],8,2,2,1,2,0,0,3,0
59337,"['tong1', 'tong1', 'tong3', 'tong6', 'tong7', 'tiao5', 'wan1', 'wan5', 'wan6', 'wan6', 'wan8', 'wan9', 'bei']",['flower1'],13,1,1,1,2,0,0,7,0
59338,"['tong1', 'tong2', 'tong8', 'tiao2', 'tiao4', 'tiao6', 'tiao7', 'tiao9', 'wan4', 'wan5', 'wan5', 'wan9', 'hz']",[],9,2,4,0,1,0,0,6,0
59339,"['tong7', 'tong9', 'tiao3', 'tiao4', 'tiao5', 'tiao5', 'tiao7', 'wan3', 'wan7', 'wan8', 'nan', 'bei', 'bb']","['flower1', 'flower4']",8,3,2,2,1,0,0,6,0
59340,"['tong3', 'tong4', 'tong8', 'tiao9', 'tiao9', 'wan1', 'wan2', 'wan2', 'wan3', 'wan6', 'bei', 'hz', 'bb']",[],9,2,2,0,2,0,0,4,0
59341,"['tong3', 'tong3', 'tong4', 'tong4', 'tong6', 'tiao7', 'wan3', 'wan4', 'wan9', 'dong', 'dong', 'hz', 'bb']",[],13,3,2,0,3,0,0,5,0
59342,"['tiao7', 'tiao8', 'wan1', 'wan4', 'wan5', 'wan5', 'wan7', 'wan8', 'wan9', 'dong', 'nan', 'xi']","['flower2', 'flower3']",12,4,4,2,1,0,0,6,1
59343,"['tong2', 'tong3', 'tong5', 'tong9', 'tiao1', 'tiao7', 'wan1', 'dong', 'nan', 'nan', 'bei', 'hz', 'fc']",[],6,2,1,0,1,0,0,2,0
59344,"['tong6', 'tong9', 'tiao1', 'tiao4', 'tiao5', 'tiao6', 'tiao7', 'tiao9', 'wan2', 'wan6', 'wan8', 'nan', 'bb']",[],6,1,1,0,0,0,0,5,0
59345,"['tong1', 'tong3', 'tong3', 'tong8', 'tong8', 'dong', 'nan', 'nan', 'xi', 'bei', 'bei', 'fc', 'fc']",['flower4'],24,4,4,1,5,0,0,1,2
59346,"['tong1', 'tong4', 'tong5', 'tong7', 'tiao3', 'tiao5', 'wan1', 'wan3', 'wan5', 'xi', 'hz', 'bb', 'fc']",['flower4'],7,4,4,1,0,0,0,5,0
59347,"['tong4', 'tong7', 'tong8', 'tong9', 'tong9', 'tiao7', 'wan1', 'wan7', 'wan9', 'wan9', 'dong', 'nan', 'bei']",['flower4'],8,1,4,1,2,0,0,3,0
59348,"['tong1', 'tong4', 'tong6', 'tiao1', 'tiao6', 'tiao8', 'tiao9', 'tiao9', 'wan1', 'wan3', 'wan4', 'wan5', 'nan']",[],9,2,3,0,1,0,0,6,0
59349,"['tong7', 'tong9', 'tiao8', 'tiao8', 'tiao9', 'tiao9', 'wan3', 'wan3', 'wan4', 'wan9', 'dong', 'nan', 'hz']",[],12,4,4,0,3,0,0,5,0
59350,"['tong3', 'tong5', 'tiao3', 'tiao4', 'tiao7', 'wan3', 'wan4', 'wan9', 'dong', 'nan', 'xi', 'hz', 'bb']",[],4,1,1,0,0,0,0,3,0
59351,"['tong3', 'tong3', 'tong4', 'tiao1', 'tiao3', 'tiao6', 'tiao6', 'wan5', 'wan7', 'xi', 'bei', 'hz', 'fc']",['flower4'],8,3,3,1,2,0,0,4,0
59352,"['tiao1', 'tiao2', 'tiao5', 'wan2', 'wan4', 'wan4', 'wan5', 'wan6', 'dong', 'nan', 'xi', 'hz', 'bb']",[],12,3,3,0,1,0,0,5,1
59353,"['tong3', 'tong8', 'tong9', 'tong9', 'tiao8', 'wan1', 'wan3', 'wan7', 'wan7', 'wan9', 'bei', 'fc', 'fc']",[],12,3,3,0,3,0,0,4,0
59354,"['tong2', 'tong5', 'tong8', 'tiao3', 'tiao5', 'tiao5', 'tiao5', 'wan5', 'wan8', 'nan', 'nan', 'xi', 'xi']",[],13,1,3,0,3,1,0,1,0
59355,"['tong2', 'tong4', 'tong7', 'tong8', 'tiao1', 'tiao1', 'tiao5', 'tiao5', 'tiao9', 'wan4', 'wan8', 'xi', 'bei']","['flower2', 'flower2', 'flower4']",6,3,1,3,2,0,0,2,0
59356,"['tong2', 'tong3', 'tong9', 'tiao1', 'tiao2', 'tiao4', 'tiao5', 'tiao7', 'tiao8', 'tiao9', 'wan6', 'hz', 'bb']",['flower1'],8,1,3,1,0,0,0,7,0
59357,"['tong1', 'tong2', 'tong2', 'tong3', 'tong5', 'tong6', 'tiao2', 'tiao3', 'tiao8', 'wan9', 'wan9', 'dong', 'bei']",[],11,1,4,0,2,0,0,6,0
59358,"['tong5', 'tong6', 'tiao1', 'tiao4', 'tiao6', 'tiao8', 'tiao9', 'wan1', 'wan4', 'wan7', 'xi', 'hz', 'hz']",['flower4'],8,4,1,1,1,0,0,4,0
59359,"['tong4', 'tong6', 'tong7', 'tong9', 'tiao1', 'tiao1', 'tiao6', 'tiao7', 'wan3', 'wan4', 'dong', 'bei', 'fc']",['flower2'],7,3,3,1,1,0,0,5,0
59360,"['tong1', 'tong1', 'tong2', 'tong7', 'tong8', 'tong9', 'wan1', 'wan5', 'nan', 'bei', 'hz', 'bb', 'fc']",[],11,1,1,0,1,0,0,4,1
59361,"['tong3', 'tong6', 'tong6', 'tiao1', 'tiao3', 'wan3', 'wan5', 'wan7', 'dong', 'nan', 'nan', 'bei', 'hz']",[],9,2,2,0,2,0,0,3,0
59362,"['tong7', 'tiao4', 'tiao5', 'wan2', 'wan4', 'wan9', 'dong', 'nan', 'nan', 'xi', 'bb', 'fc', 'fc']",[],9,3,3,0,2,0,0,2,0
59363,"['tong2', 'tong4', 'tong4', 'tong9', 'tiao6', 'tiao8', 'tiao9', 'wan1', 'wan3', 'wan3', 'nan', 'nan', 'bb']",[],12,2,1,0,3,0,0,4,0
59364,"['tong6', 'tong7', 'tiao4', 'tiao5', 'tiao9', 'tiao9', 'wan2', 'wan3', 'wan5', 'wan6', 'wan8', 'wan9', 'xi']",[],10,4,2,0,1,0,0,7,0
59365,"['tong1', 'tong3', 'tong3', 'tong4', 'tong9', 'tiao2', 'tiao3', 'tiao6', 'wan3', 'wan4', 'wan8', 'xi', 'bb']",['flower1'],8,4,1,1,1,0,0,5,0
59366,"['tong2', 'tong6', 'tiao4', 'tiao6', 'tiao7', 'wan1', 'wan7', 'wan7', 'wan8', 'dong', 'xi', 'bei', 'hz']",[],7,2,4,0,1,0,0,4,0
59367,"['tong2', 'tong4', 'tong7', 'tiao1', 'tiao4', 'tiao7', 'tiao8', 'wan4', 'wan5', 'wan5', 'wan8', 'wan9', 'dong']",['flower2'],6,4,1,1,1,0,0,4,0
59368,"['tong2', 'tong3', 'tong4', 'tong6', 'tiao1', 'tiao7', 'tiao7', 'tiao9', 'tiao9', 'wan4', 'wan5', 'wan5', 'bei']",['flower3'],12,2,4,1,3,0,0,6,0
59369,"['tong7', 'tong8', 'tiao4', 'tiao4', 'tiao7', 'wan3', 'wan6', 'wan7', 'wan8', 'wan9', 'nan', 'hz', 'bb']",['flower1'],6,3,2,1,1,0,0,4,0
59370,"['tong3', 'tong4', 'tong6', 'tong8', 'wan2', 'wan4', 'wan5', 'wan6', 'wan6', 'wan9', 'hz', 'bb', 'bb']",[],16,1,2,0,2,0,0,6,1
59371,"['tong2', 'tong5', 'tong7', 'tiao1', 'tiao3', 'tiao4', 'tiao7', 'tiao9', 'wan3', 'wan5', 'wan9', 'nan', 'bb']",[],6,2,4,0,0,0,0,5,0
59372,"['tong2', 'tong2', 'tong5', 'tong5', 'tong6', 'tong7', 'tiao2', 'tiao9', 'wan2', 'wan7', 'dong', 'nan', 'bei']",['flower3'],7,1,4,1,2,0,0,3,0
59373,"['tong2', 'tong4', 'tong6', 'tiao3', 'tiao6', 'tiao9', 'wan5', 'wan6', 'wan7', 'dong', 'nan', 'xi', 'hz']",['flower3'],4,1,4,1,0,0,0,4,0
59374,"['tong3', 'tong4', 'tong6', 'tong7', 'tiao4', 'tiao6', 'tiao7', 'wan3', 'wan6', 'wan7', 'dong', 'bei', 'bb']","['flower1', 'flower2', 'flower4']",8,1,1,3,0,0,0,6,0
59375,"['tong9', 'tiao2', 'tiao2', 'tiao7', 'tiao8', 'tiao9', 'wan3', 'dong', 'dong', 'bei', 'bei', 'fc']","['flower1', 'flower1', 'flower3']",10,2,4,3,3,0,0,2,0
59376,"['tong1', 'tong8', 'tong9', 'tiao3', 'tiao4', 'wan1', 'wan2', 'wan7', 'wan9', 'bei', 'bb', 'bb', 'fc']","['flower1', 'flower4']",8,2,1,2,1,0,0,4,0
59377,"['tong7', 'tong8', 'tong9', 'tiao2', 'tiao5', 'tiao7', 'tiao8', 'tiao8', 'wan2', 'wan4', 'wan7', 'xi', 'bb']",['flower3'],8,3,1,1,1,0,0,5,0
59378,"['tong4', 'tong4', 'tong5', 'tong8', 'tong9', 'tiao2', 'tiao4', 'tiao5', 'tiao8', 'wan2', 'wan3', 'wan4', 'fc']",['flower3'],10,2,3,1,1,0,0,7,0
59379,"['tong1', 'tong3', 'tong5', 'tong7', 'tong8', 'tong9', 'tiao1', 'tiao5', 'tiao5', 'wan3', 'wan4', 'wan9', 'dong']",[],9,2,2,0,1,0,0,6,0
59380,"['tong4', 'tong8', 'tiao5', 'tiao6', 'tiao7', 'wan3', 'wan6', 'wan6', 'wan7', 'wan9', 'wan9', 'nan', 'bei']","['flower2', 'flower4']",11,2,2,2,2,0,0,5,0
59381,"['tong4', 'tong8', 'tiao5', 'tiao6', 'tiao7', 'wan1', 'wan4', 'wan5', 'wan6', 'wan6', 'hz', 'hz', 'hz']",[],14,1,3,0,2,1,0,4,0
59382,"['tong1', 'tong8', 'tiao2', 'tiao3', 'tiao4', 'tiao7', 'wan1', 'wan3', 'wan5', 'wan6', 'dong', 'hz', 'fc']",[],6,4,1,0,0,0,0,5,0
59383,"['tong1', 'tong6', 'tong7', 'tiao1', 'wan3', 'wan6', 'wan6', 'wan7', 'bei', 'bei', 'hz', 'fc', 'fc']",[],12,4,1,0,3,0,0,3,0
59384,"['tong2', 'tong5', 'tong7', 'tiao1', 'tiao4', 'tiao5', 'wan1', 'wan1', 'wan4', 'wan8', 'bei', 'bb', 'fc']","['flower1', 'flower2']",5,4,1,2,1,0,0,2,0
59385,"['tong4', 'tong5', 'tong6', 'tong7', 'tong8', 'tiao3', 'tiao8', 'tiao9', 'wan2', 'wan5', 'wan7', 'xi', 'fc']",[],7,3,4,0,0,0,0,6,0
59386,"['tong1', 'tong2', 'tong3', 'tong3', 'tong3', 'tong9', 'tiao4', 'tiao9', 'wan1', 'wan8', 'wan9', 'bb']","['flower2', 'flower4', 'flower4']",9,4,1,3,1,1,0,3,0
59387,"['tong3', 'tong5', 'tong7', 'tiao1', 'tiao2', 'tiao5', 'tiao9', 'wan1', 'wan6', 'wan7', 'wan7', 'bb', 'bb']",[],10,4,1,0,2,0,0,4,0
59388,"['tong1', 'tong3', 'tong4', 'tong6', 'tiao1', 'tiao5', 'tiao5', 'wan3', 'wan6', 'wan7', 'xi', 'bei', 'bb']",['flower1'],7,1,2,1,1,0,0,4,0
59389,"['tong4', 'tong4', 'tong6', 'tong6', 'tong7', 'tiao6', 'tiao7', 'wan4', 'wan7', 'dong', 'nan', 'xi', 'bb']",[],10,4,1,0,2,0,0,5,0
59390,"['tong1', 'tong5', 'tong5', 'tong9', 'tong9', 'tiao8', 'tiao8', 'tiao9', 'wan4', 'wan7', 'wan8', 'dong', 'dong']",['flower4'],12,1,2,1,4,0,0,3,0
59391,"['tong3', 'tong6', 'tong8', 'tong9', 'tong9', 'tiao7', 'tiao8', 'wan2', 'wan9', 'dong', 'hz', 'hz', 'fc']",['flower1'],8,3,2,1,2,0,0,3,0
59392,"['tong1', 'tong2', 'tong3', 'tong6', 'tiao1', 'tiao4', 'tiao5', 'tiao7', 'wan7', 'wan8', 'wan9', 'hz', 'bb']","['flower1', 'flower2', 'flower3']",6,4,4,3,0,0,0,6,0
59393,"['tong4', 'tong7', 'tong9', 'tiao1', 'tiao2', 'tiao3', 'tiao7', 'wan2', 'wan5', 'wan6', 'wan8', 'wan9']","['flower3', 'flower4']",8,3,3,2,0,0,0,6,0
59394,"['tong6', 'tong7', 'tong9', 'tiao1', 'tiao2', 'tiao9', 'wan1', 'wan1', 'wan2', 'wan6', 'wan8', 'hz', 'fc']",[],9,2,4,0,1,0,0,6,0
